designStorm,loadingRatio,depth,probabilityOfFailure,reliability,soilType,reduction,duration,surface
1.7,0.2,12,0.23292868,0.76707132,3,80,2,0
1.8,0.2,12,0.355371901,0.644628099,3,80,2,0
1.9,0.2,12,0.390127389,0.609872612,3,80,2,0
2,0.2,12,0.523287671,0.476712329,3,80,2,0
2.1,0.2,12,0.550151976,0.449848024,3,80,2,0
2.2,0.2,12,0.631355932,0.368644068,3,80,2,0
2.3,0.2,12,0.64,0.36,3,80,2,0
2.4,0.2,12,0.706586826,0.293413174,3,80,2,0
2.5,0.2,12,0.736111111,0.263888889,3,80,2,0
2.6,0.2,12,0.8,0.2,3,80,2,0
2.7,0.2,12,0.810526316,0.189473684,3,80,2,0
2.8,0.2,12,0.825581395,0.174418605,3,80,2,0
2.9,0.2,12,0.825581395,0.174418605,3,80,2,0
3,0.2,12,0.842105263,0.157894737,3,80,2,0
3.1,0.2,12,0.855072464,0.144927536,3,80,2,0
3.2,0.2,12,0.906976744,0.093023256,3,80,2,0
3.3,0.2,12,0.933333333,0.066666667,3,80,2,0
3.4,0.2,12,0.952380952,0.047619048,3,80,2,0
3.5,0.2,12,0.952380952,0.047619048,3,80,2,0
3.6,0.2,12,0.952380952,0.047619048,3,80,2,0
3.7,0.2,12,0.952380952,0.047619048,3,80,2,0
3.8,0.2,12,0.952380952,0.047619048,3,80,2,0
3.9,0.2,12,0.952380952,0.047619048,3,80,2,0
4,0.2,12,0.971428571,0.028571429,3,80,2,0
4.1,0.2,12,0.979166667,0.020833333,3,80,2,0
4.2,0.2,12,0.979166667,0.020833333,3,80,2,0
4.3,0.2,12,0.979166667,0.020833333,3,80,2,0
4.4,0.2,12,0.979166667,0.020833333,3,80,2,0
4.5,0.2,12,0.979166667,0.020833333,3,80,2,0
4.6,0.2,12,0.979166667,0.020833333,3,80,2,0
4.7,0.2,12,0.979166667,0.020833333,3,80,2,0
4.8,0.2,12,0.979166667,0.020833333,3,80,2,0
4.9,0.2,12,0.979166667,0.020833333,3,80,2,0
5,0.2,12,0.979166667,0.020833333,3,80,2,0
0.1,0.2,18,0,1,3,80,2,0
0.2,0.2,18,0,1,3,80,2,0
0.3,0.2,18,0,1,3,80,2,0
0.4,0.2,18,0,1,3,80,2,0
0.5,0.2,18,0,1,3,80,2,0
0.6,0.2,18,0,1,3,80,2,0
0.7,0.2,18,0,1,3,80,2,0
0.8,0.2,18,0,1,3,80,2,0
0.9,0.2,18,0,1,3,80,2,0
1,0.2,18,0,1,3,80,2,0
1.1,0.2,18,0,1,3,80,2,0
1.2,0.2,18,0.0006,0.9994,3,80,2,0
1.3,0.2,18,0.0034,0.9966,3,80,2,0
1.4,0.2,18,0.0139,0.9861,3,80,2,0
1.5,0.2,18,0.044033111,0.955966889,3,80,2,0
1.6,0.2,18,0.085434174,0.914565826,3,80,2,0
1.7,0.2,18,0.159639981,0.840360019,3,80,2,0
1.8,0.2,18,0.244552058,0.755447942,3,80,2,0
1.9,0.2,18,0.31011236,0.68988764,3,80,2,0
2,0.2,18,0.369343066,0.630656934,3,80,2,0
2.1,0.2,18,0.471111111,0.528888889,3,80,2,0
2.2,0.2,18,0.566775244,0.433224756,3,80,2,0
2.3,0.2,18,0.608527132,0.391472868,3,80,2,0
2.4,0.2,18,0.628691983,0.371308017,3,80,2,0
2.5,0.2,18,0.722580645,0.277419355,3,80,2,0
2.6,0.2,18,0.736111111,0.263888889,3,80,2,0
2.7,0.2,18,0.7578125,0.2421875,3,80,2,0
2.8,0.2,18,0.783783784,0.216216216,3,80,2,0
2.9,0.2,18,0.806122449,0.193877551,3,80,2,0
3,0.2,18,0.820224719,0.179775281,3,80,2,0
3.1,0.2,18,0.855072464,0.144927536,3,80,2,0
3.2,0.2,18,0.868852459,0.131147541,3,80,2,0
3.3,0.2,18,0.877192982,0.122807018,3,80,2,0
3.4,0.2,18,0.895833333,0.104166667,3,80,2,0
3.5,0.2,18,0.918918919,0.081081081,3,80,2,0
3.6,0.2,18,0.933333333,0.066666667,3,80,2,0
3.7,0.2,18,0.952380952,0.047619048,3,80,2,0
3.8,0.2,18,0.952380952,0.047619048,3,80,2,0
3.9,0.2,18,0.952380952,0.047619048,3,80,2,0
4,0.2,18,0.952380952,0.047619048,3,80,2,0
4.1,0.2,18,0.952380952,0.047619048,3,80,2,0
4.2,0.2,18,0.952380952,0.047619048,3,80,2,0
4.3,0.2,18,0.952380952,0.047619048,3,80,2,0
4.4,0.2,18,0.952380952,0.047619048,3,80,2,0
4.5,0.2,18,0.952380952,0.047619048,3,80,2,0
4.6,0.2,18,0.952380952,0.047619048,3,80,2,0
4.7,0.2,18,0.952380952,0.047619048,3,80,2,0
4.8,0.2,18,0.952380952,0.047619048,3,80,2,0
4.9,0.2,18,0.962962963,0.037037037,3,80,2,0
5,0.2,18,0.962962963,0.037037037,3,80,2,0
0.1,0.2,24,0,1,3,80,2,0
0.2,0.2,24,0,1,3,80,2,0
0.3,0.2,24,0,1,3,80,2,0
0.4,0.2,24,0,1,3,80,2,0
0.5,0.2,24,0,1,3,80,2,0
0.6,0.2,24,0,1,3,80,2,0
0.7,0.2,24,0,1,3,80,2,0
0.8,0.2,24,0,1,3,80,2,0
0.9,0.2,24,0,1,3,80,2,0
1,0.2,24,0,1,3,80,2,0
1.1,0.2,24,0,1,3,80,2,0
1.2,0.2,24,0,1,3,80,2,0
1.3,0.2,24,0.0004,0.9996,3,80,2,0
1.4,0.2,24,0.003,0.997,3,80,2,0
1.5,0.2,24,0.0135,0.9865,3,80,2,0
1.6,0.2,24,0.0347,0.9653,3,80,2,0
1.7,0.2,24,0.075835212,0.924164788,3,80,2,0
1.8,0.2,24,0.124866596,0.875133405,3,80,2,0
1.9,0.2,24,0.195506982,0.804493018,3,80,2,0
2,0.2,24,0.289340102,0.710659899,3,80,2,0
2.1,0.2,24,0.321513002,0.678486998,3,80,2,0
2.2,0.2,24,0.423076923,0.576923077,3,80,2,0
2.3,0.2,24,0.488151659,0.511848341,3,80,2,0
2.4,0.2,24,0.570957096,0.429042904,3,80,2,0
2.5,0.2,24,0.615079365,0.384920635,3,80,2,0
2.6,0.2,24,0.666666667,0.333333333,3,80,2,0
2.7,0.2,24,0.68852459,0.31147541,3,80,2,0
2.8,0.2,24,0.746376812,0.253623188,3,80,2,0
2.9,0.2,24,0.79245283,0.20754717,3,80,2,0
3,0.2,24,0.810526316,0.189473684,3,80,2,0
3.1,0.2,24,0.825581395,0.174418605,3,80,2,0
3.2,0.2,24,0.842105263,0.157894737,3,80,2,0
3.3,0.2,24,0.861538462,0.138461539,3,80,2,0
3.4,0.2,24,0.877192982,0.122807018,3,80,2,0
3.5,0.2,24,0.895833333,0.104166667,3,80,2,0
3.6,0.2,24,0.918918919,0.081081081,3,80,2,0
3.7,0.2,24,0.933333333,0.066666667,3,80,2,0
3.8,0.2,24,0.933333333,0.066666667,3,80,2,0
3.9,0.2,24,0.933333333,0.066666667,3,80,2,0
4,0.2,24,0.933333333,0.066666667,3,80,2,0
4.1,0.2,24,0.933333333,0.066666667,3,80,2,0
4.2,0.2,24,0.933333333,0.066666667,3,80,2,0
4.3,0.2,24,0.933333333,0.066666667,3,80,2,0
4.4,0.2,24,0.933333333,0.066666667,3,80,2,0
4.5,0.2,24,0.933333333,0.066666667,3,80,2,0
4.6,0.2,24,0.933333333,0.066666667,3,80,2,0
4.7,0.2,24,0.952380952,0.047619048,3,80,2,0
4.8,0.2,24,0.952380952,0.047619048,3,80,2,0
4.9,0.2,24,0.952380952,0.047619048,3,80,2,0
5,0.2,24,0.952380952,0.047619048,3,80,2,0
0.1,0.2,30,0,1,3,80,2,0
0.2,0.2,30,0,1,3,80,2,0
0.3,0.2,30,0,1,3,80,2,0
0.4,0.2,30,0,1,3,80,2,0
0.5,0.2,30,0,1,3,80,2,0
0.6,0.2,30,0,1,3,80,2,0
0.7,0.2,30,0,1,3,80,2,0
0.8,0.2,30,0,1,3,80,2,0
0.9,0.2,30,0,1,3,80,2,0
1,0.2,30,0,1,3,80,2,0
1.1,0.2,30,0,1,3,80,2,0
1.2,0.2,30,0,1,3,80,2,0
1.3,0.2,30,0,1,3,80,2,0
1.4,0.2,30,0.0001,0.9999,3,80,2,0
1.5,0.2,30,0.0025,0.9975,3,80,2,0
1.6,0.2,30,0.0116,0.9884,3,80,2,0
1.7,0.2,30,0.0312,0.9688,3,80,2,0
1.8,0.2,30,0.067097237,0.932902763,3,80,2,0
1.9,0.2,30,0.115837696,0.884162304,3,80,2,0
2,0.2,30,0.181415929,0.818584071,3,80,2,0
2.1,0.2,30,0.243373494,0.756626506,3,80,2,0
2.2,0.2,30,0.338010204,0.661989796,3,80,2,0
2.3,0.2,30,0.403361345,0.596638656,3,80,2,0
2.4,0.2,30,0.437137331,0.562862669,3,80,2,0
2.5,0.2,30,0.473214286,0.526785714,3,80,2,0
2.6,0.2,30,0.527932961,0.472067039,3,80,2,0
2.7,0.2,30,0.60295082,0.39704918,3,80,2,0
2.8,0.2,30,0.623966942,0.376033058,3,80,2,0
2.9,0.2,30,0.665024631,0.33497537,3,80,2,0
3,0.2,30,0.686486486,0.313513514,3,80,2,0
3.1,0.2,30,0.719745223,0.280254777,3,80,2,0
3.2,0.2,30,0.722580645,0.277419355,3,80,2,0
3.3,0.2,30,0.788990826,0.211009174,3,80,2,0
3.4,0.2,30,0.810526316,0.189473684,3,80,2,0
3.5,0.2,30,0.825581395,0.174418605,3,80,2,0
3.6,0.2,30,0.831325301,0.168674699,3,80,2,0
3.7,0.2,30,0.906976744,0.093023256,3,80,2,0
3.8,0.2,30,0.918918919,0.081081081,3,80,2,0
3.9,0.2,30,0.933333333,0.066666667,3,80,2,0
4,0.2,30,0.933333333,0.066666667,3,80,2,0
4.1,0.2,30,0.952380952,0.047619048,3,80,2,0
4.2,0.2,30,0.952380952,0.047619048,3,80,2,0
4.3,0.2,30,0.952380952,0.047619048,3,80,2,0
4.4,0.2,30,0.952380952,0.047619048,3,80,2,0
4.5,0.2,30,0.952380952,0.047619048,3,80,2,0
4.6,0.2,30,0.952380952,0.047619048,3,80,2,0
4.7,0.2,30,0.952380952,0.047619048,3,80,2,0
4.8,0.2,30,0.952380952,0.047619048,3,80,2,0
4.9,0.2,30,0.952380952,0.047619048,3,80,2,0
5,0.2,30,0.952380952,0.047619048,3,80,2,0
0.1,0.16,12,0,1,3,80,2,0
0.2,0.16,12,0,1,3,80,2,0
0.3,0.16,12,0,1,3,80,2,0
0.4,0.16,12,0,1,3,80,2,0
0.5,0.16,12,0,1,3,80,2,0
0.6,0.16,12,0,1,3,80,2,0
0.7,0.16,12,0.0001,0.9999,3,80,2,0
0.8,0.16,12,0.0006,0.9994,3,80,2,0
0.9,0.16,12,0.0059,0.9941,3,80,2,0
1,0.16,12,0.0215,0.9785,3,80,2,0
1.1,0.16,12,0.057875345,0.942124655,3,80,2,0
1.2,0.16,12,0.129211403,0.870788597,3,80,2,0
1.3,0.16,12,0.170431211,0.829568789,3,80,2,0
1.4,0.16,12,0.285572139,0.714427861,3,80,2,0
1.5,0.16,12,0.373333333,0.626666667,3,80,2,0
1.6,0.16,12,0.437743191,0.562256809,3,80,2,0
1.7,0.16,12,0.518716578,0.481283423,3,80,2,0
1.8,0.16,12,0.628691983,0.371308017,3,80,2,0
1.9,0.16,12,0.63362069,0.36637931,3,80,2,0
2,0.16,12,0.682795699,0.317204301,3,80,2,0
2.1,0.16,12,0.742857143,0.257142857,3,80,2,0
2.2,0.16,12,0.780701754,0.219298246,3,80,2,0
2.3,0.16,12,0.815217391,0.184782609,3,80,2,0
2.4,0.16,12,0.835443038,0.164556962,3,80,2,0
2.5,0.16,12,0.868852459,0.131147541,3,80,2,0
2.6,0.16,12,0.886792453,0.113207547,3,80,2,0
2.7,0.16,12,0.906976744,0.093023256,3,80,2,0
2.8,0.16,12,0.918918919,0.081081081,3,80,2,0
2.9,0.16,12,0.933333333,0.066666667,3,80,2,0
3,0.16,12,0.952380952,0.047619048,3,80,2,0
3.1,0.16,12,0.952380952,0.047619048,3,80,2,0
3.2,0.16,12,0.952380952,0.047619048,3,80,2,0
3.3,0.16,12,0.952380952,0.047619048,3,80,2,0
3.4,0.16,12,0.952380952,0.047619048,3,80,2,0
3.5,0.16,12,0.952380952,0.047619048,3,80,2,0
3.6,0.16,12,0.952380952,0.047619048,3,80,2,0
3.7,0.16,12,0.952380952,0.047619048,3,80,2,0
3.8,0.16,12,0.952380952,0.047619048,3,80,2,0
3.9,0.16,12,0.952380952,0.047619048,3,80,2,0
4,0.16,12,0.952380952,0.047619048,3,80,2,0
4.1,0.16,12,0.952380952,0.047619048,3,80,2,0
4.2,0.16,12,0.952380952,0.047619048,3,80,2,0
4.3,0.16,12,0.961538462,0.038461538,3,80,2,0
4.4,0.16,12,0.961538462,0.038461538,3,80,2,0
4.5,0.16,12,0.961538462,0.038461538,3,80,2,0
4.6,0.16,12,0.961538462,0.038461538,3,80,2,0
4.7,0.16,12,0.975,0.025,3,80,2,0
4.8,0.16,12,0.975,0.025,3,80,2,0
4.9,0.16,12,0.975,0.025,3,80,2,0
5,0.16,12,0.975,0.025,3,80,2,0
0.1,0.16,18,0,1,3,80,2,0
0.2,0.16,18,0,1,3,80,2,0
0.3,0.16,18,0,1,3,80,2,0
0.4,0.16,18,0,1,3,80,2,0
0.5,0.16,18,0,1,3,80,2,0
0.6,0.16,18,0,1,3,80,2,0
0.7,0.16,18,0,1,3,80,2,0
0.8,0.16,18,0,1,3,80,2,0
0.9,0.16,18,0.001,0.999,3,80,2,0
1,0.16,18,0.005,0.995,3,80,2,0
1.1,0.16,18,0.0203,0.9797,3,80,2,0
1.2,0.16,18,0.054848046,0.945151954,3,80,2,0
1.3,0.16,18,0.102418208,0.897581792,3,80,2,0
1.4,0.16,18,0.171045853,0.828954147,3,80,2,0
1.5,0.16,18,0.258710801,0.741289199,3,80,2,0
1.6,0.16,18,0.350877193,0.649122807,3,80,2,0
1.7,0.16,18,0.387658228,0.612341772,3,80,2,0
1.8,0.16,18,0.520325203,0.479674797,3,80,2,0
1.9,0.16,18,0.560509554,0.439490446,3,80,2,0
2,0.16,18,0.642857143,0.357142857,3,80,2,0
2.1,0.16,18,0.65258216,0.34741784,3,80,2,0
2.2,0.16,18,0.694915254,0.305084746,3,80,2,0
2.3,0.16,18,0.768595041,0.231404959,3,80,2,0
2.4,0.16,18,0.780701754,0.219298246,3,80,2,0
2.5,0.16,18,0.810526316,0.189473684,3,80,2,0
2.6,0.16,18,0.831325301,0.168674699,3,80,2,0
2.7,0.16,18,0.831325301,0.168674699,3,80,2,0
2.8,0.16,18,0.886792453,0.113207547,3,80,2,0
2.9,0.16,18,0.886792453,0.113207547,3,80,2,0
3,0.16,18,0.886792453,0.113207547,3,80,2,0
3.1,0.16,18,0.906976744,0.093023256,3,80,2,0
3.2,0.16,18,0.918918919,0.081081081,3,80,2,0
3.3,0.16,18,0.933333333,0.066666667,3,80,2,0
3.4,0.16,18,0.952380952,0.047619048,3,80,2,0
3.5,0.16,18,0.956521739,0.043478261,3,80,2,0
3.6,0.16,18,0.974358974,0.025641026,3,80,2,0
3.7,0.16,18,0.974358974,0.025641026,3,80,2,0
3.8,0.16,18,0.974358974,0.025641026,3,80,2,0
3.9,0.16,18,0.974358974,0.025641026,3,80,2,0
4,0.16,18,0.974358974,0.025641026,3,80,2,0
4.1,0.16,18,0.974358974,0.025641026,3,80,2,0
4.2,0.16,18,0.974358974,0.025641026,3,80,2,0
4.3,0.16,18,0.974358974,0.025641026,3,80,2,0
4.4,0.16,18,0.974358974,0.025641026,3,80,2,0
4.5,0.16,18,0.974358974,0.025641026,3,80,2,0
4.6,0.16,18,0.974358974,0.025641026,3,80,2,0
4.7,0.16,18,0.974358974,0.025641026,3,80,2,0
4.8,0.16,18,0.974358974,0.025641026,3,80,2,0
4.9,0.16,18,0.974358974,0.025641026,3,80,2,0
5,0.16,18,0.974358974,0.025641026,3,80,2,0
0.1,0.16,24,0,1,3,80,2,0
0.2,0.16,24,0,1,3,80,2,0
0.3,0.16,24,0,1,3,80,2,0
0.4,0.16,24,0,1,3,80,2,0
0.5,0.16,24,0,1,3,80,2,0
0.6,0.16,24,0,1,3,80,2,0
0.7,0.16,24,0,1,3,80,2,0
0.8,0.16,24,0,1,3,80,2,0
0.9,0.16,24,0.0001,0.9999,3,80,2,0
1,0.16,24,0.0009,0.9991,3,80,2,0
1.1,0.16,24,0.0049,0.9951,3,80,2,0
1.2,0.16,24,0.0194,0.9806,3,80,2,0
1.3,0.16,24,0.050039505,0.949960495,3,80,2,0
1.4,0.16,24,0.094827586,0.905172414,3,80,2,0
1.5,0.16,24,0.153185721,0.846814279,3,80,2,0
1.6,0.16,24,0.216402481,0.783597519,3,80,2,0
1.7,0.16,24,0.325301205,0.674698795,3,80,2,0
1.8,0.16,24,0.384136858,0.615863142,3,80,2,0
1.9,0.16,24,0.468131868,0.531868132,3,80,2,0
2,0.16,24,0.576271186,0.423728814,3,80,2,0
2.1,0.16,24,0.63362069,0.36637931,3,80,2,0
2.2,0.16,24,0.655660377,0.344339623,3,80,2,0
2.3,0.16,24,0.668341709,0.331658292,3,80,2,0
2.4,0.16,24,0.761904762,0.238095238,3,80,2,0
2.5,0.16,24,0.79245283,0.20754717,3,80,2,0
2.6,0.16,24,0.8,0.2,3,80,2,0
2.7,0.16,24,0.806122449,0.193877551,3,80,2,0
2.8,0.16,24,0.815217391,0.184782609,3,80,2,0
2.9,0.16,24,0.886792453,0.113207547,3,80,2,0
3,0.16,24,0.895833333,0.104166667,3,80,2,0
3.1,0.16,24,0.918918919,0.081081081,3,80,2,0
3.2,0.16,24,0.918918919,0.081081081,3,80,2,0
3.3,0.16,24,0.918918919,0.081081081,3,80,2,0
3.4,0.16,24,0.933333333,0.066666667,3,80,2,0
3.5,0.16,24,0.933333333,0.066666667,3,80,2,0
3.6,0.16,24,0.952380952,0.047619048,3,80,2,0
3.7,0.16,24,0.952380952,0.047619048,3,80,2,0
3.8,0.16,24,0.952380952,0.047619048,3,80,2,0
3.9,0.16,24,0.952380952,0.047619048,3,80,2,0
4,0.16,24,0.952380952,0.047619048,3,80,2,0
4.1,0.16,24,0.952380952,0.047619048,3,80,2,0
4.2,0.16,24,0.952380952,0.047619048,3,80,2,0
4.3,0.16,24,0.952380952,0.047619048,3,80,2,0
4.4,0.16,24,0.952380952,0.047619048,3,80,2,0
4.5,0.16,24,0.952380952,0.047619048,3,80,2,0
4.6,0.16,24,0.952380952,0.047619048,3,80,2,0
4.7,0.16,24,0.952380952,0.047619048,3,80,2,0
4.8,0.16,24,0.952380952,0.047619048,3,80,2,0
4.9,0.16,24,0.952380952,0.047619048,3,80,2,0
5,0.16,24,0.952380952,0.047619048,3,80,2,0
0.1,0.16,30,0,1,3,80,2,0
0.2,0.16,30,0,1,3,80,2,0
0.3,0.16,30,0,1,3,80,2,0
0.4,0.16,30,0,1,3,80,2,0
0.5,0.16,30,0,1,3,80,2,0
0.6,0.16,30,0,1,3,80,2,0
0.7,0.16,30,0,1,3,80,2,0
0.8,0.16,30,0,1,3,80,2,0
0.9,0.16,30,0,1,3,80,2,0
1,0.16,30,0.0002,0.9998,3,80,2,0
1.1,0.16,30,0.0006,0.9994,3,80,2,0
1.2,0.16,30,0.0044,0.9956,3,80,2,0
1.3,0.16,30,0.0148,0.9852,3,80,2,0
1.4,0.16,30,0.044842524,0.955157476,3,80,2,0
1.5,0.16,30,0.078863005,0.921136995,3,80,2,0
1.6,0.16,30,0.133410227,0.866589773,3,80,2,0
1.7,0.16,30,0.203573708,0.796426292,3,80,2,0
1.8,0.16,30,0.300213675,0.699786325,3,80,2,0
1.9,0.16,30,0.348,0.652,3,80,2,0
2,0.16,30,0.469162996,0.530837004,3,80,2,0
2.1,0.16,30,0.47826087,0.52173913,3,80,2,0
2.2,0.16,30,0.612648221,0.387351779,3,80,2,0
2.3,0.16,30,0.63876652,0.36123348,3,80,2,0
2.4,0.16,30,0.670050761,0.329949239,3,80,2,0
2.5,0.16,30,0.711656442,0.288343558,3,80,2,0
2.6,0.16,30,0.783783784,0.216216216,3,80,2,0
2.7,0.16,30,0.796116505,0.203883495,3,80,2,0
2.8,0.16,30,0.835443038,0.164556962,3,80,2,0
2.9,0.16,30,0.849315068,0.150684932,3,80,2,0
3,0.16,30,0.877192982,0.122807018,3,80,2,0
3.1,0.16,30,0.895833333,0.104166667,3,80,2,0
3.2,0.16,30,0.906976744,0.093023256,3,80,2,0
3.3,0.16,30,0.918918919,0.081081081,3,80,2,0
3.4,0.16,30,0.933333333,0.066666667,3,80,2,0
3.5,0.16,30,0.952380952,0.047619048,3,80,2,0
3.6,0.16,30,0.952380952,0.047619048,3,80,2,0
3.7,0.16,30,0.952380952,0.047619048,3,80,2,0
3.8,0.16,30,0.952380952,0.047619048,3,80,2,0
3.9,0.16,30,0.952380952,0.047619048,3,80,2,0
4,0.16,30,0.952380952,0.047619048,3,80,2,0
4.1,0.16,30,0.952380952,0.047619048,3,80,2,0
4.2,0.16,30,0.952380952,0.047619048,3,80,2,0
4.3,0.16,30,0.952380952,0.047619048,3,80,2,0
4.4,0.16,30,0.952380952,0.047619048,3,80,2,0
4.5,0.16,30,0.952380952,0.047619048,3,80,2,0
4.6,0.16,30,0.952380952,0.047619048,3,80,2,0
4.7,0.16,30,0.952380952,0.047619048,3,80,2,0
4.8,0.16,30,0.952380952,0.047619048,3,80,2,0
4.9,0.16,30,0.952380952,0.047619048,3,80,2,0
5,0.16,30,0.952380952,0.047619048,3,80,2,0
0.1,0.33,12,0,1,3,80,2,0
0.2,0.33,12,0,1,3,80,2,0
0.3,0.33,12,0,1,3,80,2,0
0.4,0.33,12,0,1,3,80,2,0
0.5,0.33,12,0,1,3,80,2,0
0.6,0.33,12,0,1,3,80,2,0
0.7,0.33,12,0,1,3,80,2,0
0.8,0.33,12,0,1,3,80,2,0
0.9,0.33,12,0,1,3,80,2,0
1,0.33,12,0,1,3,80,2,0
1.1,0.33,12,0,1,3,80,2,0
1.2,0.33,12,0,1,3,80,2,0
1.3,0.33,12,0,1,3,80,2,0
1.4,0.33,12,0,1,3,80,2,0
1.5,0.33,12,0,1,3,80,2,0
1.6,0.33,12,0,1,3,80,2,0
1.7,0.33,12,0,1,3,80,2,0
1.8,0.33,12,0,1,3,80,2,0
1.9,0.33,12,0,1,3,80,2,0
2,0.33,12,0,1,3,80,2,0
2.1,0.33,12,0,1,3,80,2,0
2.2,0.33,12,0.0004,0.9996,3,80,2,0
2.3,0.33,12,0.002,0.998,3,80,2,0
2.4,0.33,12,0.0086,0.9914,3,80,2,0
2.5,0.33,12,0.0313,0.9687,3,80,2,0
2.6,0.33,12,0.062688064,0.937311936,3,80,2,0
2.7,0.33,12,0.10591716,0.89408284,3,80,2,0
2.8,0.33,12,0.168864097,0.831135903,3,80,2,0
2.9,0.33,12,0.243961353,0.756038647,3,80,2,0
3,0.33,12,0.28528827,0.71471173,3,80,2,0
3.1,0.33,12,0.370044053,0.629955947,3,80,2,0
3.2,0.33,12,0.438596491,0.561403509,3,80,2,0
3.3,0.33,12,0.485849057,0.514150943,3,80,2,0
3.4,0.33,12,0.523287671,0.476712329,3,80,2,0
3.5,0.33,12,0.550151976,0.449848024,3,80,2,0
3.6,0.33,12,0.600151976,0.399848024,3,80,2,0
3.7,0.33,12,0.640151976,0.359848024,3,80,2,0
3.8,0.33,12,0.663414634,0.336585366,3,80,2,0
3.9,0.33,12,0.683414634,0.316585366,3,80,2,0
4,0.33,12,0.69273743,0.30726257,3,80,2,0
4.1,0.33,12,0.72273743,0.27726257,3,80,2,0
4.2,0.33,12,0.74273743,0.25726257,3,80,2,0
4.3,0.33,12,0.761904762,0.238095238,3,80,2,0
4.4,0.33,12,0.788990826,0.211009174,3,80,2,0
4.5,0.33,12,0.788990826,0.211009174,3,80,2,0
4.6,0.33,12,0.849315068,0.150684932,3,80,2,0
4.7,0.33,12,0.825581395,0.174418605,3,80,2,0
4.8,0.33,12,0.825581395,0.174418605,3,80,2,0
4.9,0.33,12,0.842105263,0.157894737,3,80,2,0
5,0.33,12,0.868852459,0.131147541,3,80,2,0
0.1,0.33,18,0,1,3,80,2,0
0.2,0.33,18,0,1,3,80,2,0
0.3,0.33,18,0,1,3,80,2,0
0.4,0.33,18,0,1,3,80,2,0
0.5,0.33,18,0,1,3,80,2,0
0.6,0.33,18,0,1,3,80,2,0
0.7,0.33,18,0,1,3,80,2,0
0.8,0.33,18,0,1,3,80,2,0
0.9,0.33,18,0,1,3,80,2,0
1,0.33,18,0,1,3,80,2,0
1.1,0.33,18,0,1,3,80,2,0
1.2,0.33,18,0,1,3,80,2,0
1.3,0.33,18,0,1,3,80,2,0
1.4,0.33,18,0,1,3,80,2,0
1.5,0.33,18,0,1,3,80,2,0
1.6,0.33,18,0,1,3,80,2,0
1.7,0.33,18,0,1,3,80,2,0
1.8,0.33,18,0,1,3,80,2,0
1.9,0.33,18,0,1,3,80,2,0
2,0.33,18,0,1,3,80,2,0
2.1,0.33,18,0,1,3,80,2,0
2.2,0.33,18,0,1,3,80,2,0
2.3,0.33,18,0,1,3,80,2,0
2.4,0.33,18,0.0011,0.9989,3,80,2,0
2.5,0.33,18,0.0071,0.9929,3,80,2,0
2.6,0.33,18,0.0212,0.9788,3,80,2,0
2.7,0.33,18,0.048915137,0.951084863,3,80,2,0
2.8,0.33,18,0.089351285,0.910648715,3,80,2,0
2.9,0.33,18,0.144481887,0.855518113,3,80,2,0
3,0.33,18,0.200501253,0.799498747,3,80,2,0
3.1,0.33,18,0.245728234,0.754271766,3,80,2,0
3.2,0.33,18,0.306167401,0.693832599,3,80,2,0
3.3,0.33,18,0.34152652,0.65847348,3,80,2,0
3.4,0.33,18,0.412587413,0.587412587,3,80,2,0
3.5,0.33,18,0.488095238,0.511904762,3,80,2,0
3.6,0.33,18,0.492753623,0.507246377,3,80,2,0
3.7,0.33,18,0.542772861,0.457227139,3,80,2,0
3.8,0.33,18,0.578231293,0.421768708,3,80,2,0
3.9,0.33,18,0.578231293,0.421768708,3,80,2,0
4,0.33,18,0.670050761,0.329949239,3,80,2,0
4.1,0.33,18,0.682795699,0.317204301,3,80,2,0
4.2,0.33,18,0.719745223,0.280254777,3,80,2,0
4.3,0.33,18,0.709090909,0.290909091,3,80,2,0
4.4,0.33,18,0.742857143,0.257142857,3,80,2,0
4.5,0.33,18,0.761904762,0.238095238,3,80,2,0
4.6,0.33,18,0.742857143,0.257142857,3,80,2,0
4.7,0.33,18,0.849315068,0.150684932,3,80,2,0
4.8,0.33,18,0.806122449,0.193877551,3,80,2,0
4.9,0.33,18,0.886792453,0.113207547,3,80,2,0
5,0.33,18,0.933333333,0.066666667,3,80,2,0
0.1,0.33,24,0,1,3,80,2,0
0.2,0.33,24,0,1,3,80,2,0
0.3,0.33,24,0,1,3,80,2,0
0.4,0.33,24,0,1,3,80,2,0
0.5,0.33,24,0,1,3,80,2,0
0.6,0.33,24,0,1,3,80,2,0
0.7,0.33,24,0,1,3,80,2,0
0.8,0.33,24,0,1,3,80,2,0
0.9,0.33,24,0,1,3,80,2,0
1,0.33,24,0,1,3,80,2,0
1.1,0.33,24,0,1,3,80,2,0
1.2,0.33,24,0,1,3,80,2,0
1.3,0.33,24,0,1,3,80,2,0
1.4,0.33,24,0,1,3,80,2,0
1.5,0.33,24,0,1,3,80,2,0
1.6,0.33,24,0,1,3,80,2,0
1.7,0.33,24,0,1,3,80,2,0
1.8,0.33,24,0,1,3,80,2,0
1.9,0.33,24,0,1,3,80,2,0
2,0.33,24,0,1,3,80,2,0
2.1,0.33,24,0,1,3,80,2,0
2.2,0.33,24,0,1,3,80,2,0
2.3,0.33,24,0,1,3,80,2,0
